datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
3/21/2017 14:00,0,1,0,1,0,0,0,0,2017,3,14,Tuesday
3/21/2017 15:00,0,0,0,4,0,0,0,0,2017,3,15,Tuesday
3/21/2017 16:00,0,0,0,0,0,0,0,0.3,2017,3,16,Tuesday
3/21/2017 17:00,0,0.03,1,1.6,0,0,0,1,2017,3,17,Tuesday
3/21/2017 18:00,0,0,1,1,0,0,0,0,2017,3,18,Tuesday
3/21/2017 19:00,0,0,0.2,2,0,0,0,0,2017,3,19,Tuesday
3/21/2017 20:00,1.5,1,0,2,0,0,0,1,2017,3,20,Tuesday
3/21/2017 21:00,0,0,0,0,0,0,0,0,2017,3,21,Tuesday
3/21/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Tuesday
3/21/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Tuesday
3/22/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Wednesday
3/22/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Wednesday
3/22/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Wednesday
3/22/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Wednesday
3/22/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Wednesday
3/22/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Wednesday
3/22/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Wednesday
3/22/2017 7:00,0,0,0,0,0,0,0,0,2017,3,7,Wednesday
3/22/2017 8:00,0,0.33,0,1,1,0,0,0,2017,3,8,Wednesday
3/22/2017 9:00,0.33,0,0,1,0,0,0,0,2017,3,9,Wednesday
3/22/2017 10:00,0,1.33,0,1,1,0,0,0,2017,3,10,Wednesday
3/22/2017 11:00,0,1,0,0,0,0,0,1,2017,3,11,Wednesday
3/22/2017 12:00,0,0,0,1,2,0,0,0,2017,3,12,Wednesday
3/22/2017 13:00,0,0,0,1,0,0,0,0,2017,3,13,Wednesday
3/22/2017 14:00,0,0,0,1,3,0,0,0,2017,3,14,Wednesday
3/22/2017 15:00,0,0.033,0,1,0,0,0,1,2017,3,15,Wednesday
3/22/2017 16:00,0,0,0,0,0,0,0,0,2017,3,16,Wednesday
3/22/2017 17:00,0,0.33,1,0,0,0,2,0,2017,3,17,Wednesday
3/22/2017 18:00,0,1,1,1,0,0,0,0,2017,3,18,Wednesday
3/22/2017 19:00,1,0,0,4,0,0,0,0,2017,3,19,Wednesday
3/22/2017 20:00,0,0,0,3.4,0,0,0,0,2017,3,20,Wednesday
3/22/2017 21:00,0.33,1,0,1,0,0,0,0,2017,3,21,Wednesday
3/22/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Wednesday
3/22/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Wednesday
3/23/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Thursday
3/23/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Thursday
3/23/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Thursday
3/23/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Thursday
3/23/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Thursday
3/23/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Thursday
3/23/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Thursday
3/23/2017 7:00,0,0,0,2,0,0,0,1,2017,3,7,Thursday
3/23/2017 8:00,0,0.1,0,0,0,0,0,1,2017,3,8,Thursday
3/23/2017 9:00,0,0,0,0,0,0,0,0,2017,3,9,Thursday
3/23/2017 10:00,2,0,0,1,2,0,0,0,2017,3,10,Thursday
3/23/2017 11:00,0,0,0,1,0,0,0,1,2017,3,11,Thursday
3/23/2017 12:00,2,0,1,3,4,0,0,0.5,2017,3,12,Thursday
3/23/2017 13:00,0,0,0,1,1,0,0,0,2017,3,13,Thursday
3/23/2017 14:00,1,0,0,0.3,0,0,0,0,2017,3,14,Thursday
3/23/2017 15:00,1,0,0,0,0,0,0,0,2017,3,15,Thursday
3/23/2017 16:00,0,0,0,0,0,0,0,0,2017,3,16,Thursday
3/23/2017 17:00,0,1,0,0,0,0,0,0,2017,3,17,Thursday
3/23/2017 18:00,0,0,0,1,0,0,0,0,2017,3,18,Thursday
3/23/2017 19:00,1.34,1.033,0,1,0,0,1,0,2017,3,19,Thursday
3/23/2017 20:00,0,0,0,2,0,0,5,0,2017,3,20,Thursday
3/23/2017 21:00,0,0,0,1,1,0,0,0,2017,3,21,Thursday
3/23/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Thursday
3/23/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Thursday
3/24/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Friday
3/24/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Friday
3/24/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Friday
3/24/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Friday
3/24/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Friday
3/24/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Friday
3/24/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Friday
3/24/2017 7:00,0,1,0,0,0,0,0,0,2017,3,7,Friday
3/24/2017 8:00,0,0,0,0,0,0,0,0,2017,3,8,Friday
3/24/2017 9:00,0,0,0,1,0,0,0,0,2017,3,9,Friday
3/24/2017 10:00,0.34,0,0,1,4,0,0,1,2017,3,10,Friday
3/24/2017 11:00,0.33,0,0,1,0,0,0,0,2017,3,11,Friday
3/24/2017 12:00,0,0,0,0,0,0,0,1,2017,3,12,Friday
3/24/2017 13:00,0,0,2,0.3,0,0,0,1,2017,3,13,Friday
3/24/2017 14:00,0,0,0,0,0,0,0,0,2017,3,14,Friday
3/24/2017 15:00,0,0,1,1,0,0,5,0,2017,3,15,Friday
3/24/2017 16:00,0,0,0.5,0,0,0,0,0,2017,3,16,Friday
3/24/2017 17:00,0,1,0,2,0,0,0,0,2017,3,17,Friday
3/24/2017 18:00,0,0,0,2,3,0,0,0,2017,3,18,Friday
3/24/2017 19:00,0,0,1,1,0,0,0,1,2017,3,19,Friday
3/24/2017 20:00,0,1,0,1,0,0,0,1,2017,3,20,Friday
3/24/2017 21:00,1,0,0,2,0,0,0,1.3,2017,3,21,Friday
3/24/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Friday
3/24/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Friday
3/25/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Saturday
3/25/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Saturday
3/25/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Saturday
3/25/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Saturday
3/25/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Saturday
3/25/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Saturday
3/25/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Saturday
3/25/2017 7:00,0,0,0,0,0,0,0,0,2017,3,7,Saturday
3/25/2017 8:00,1,0,0,5,0,0,0,0,2017,3,8,Saturday
3/25/2017 9:00,0,1.17,0,2,0,0,0,0,2017,3,9,Saturday
3/25/2017 10:00,0,1,0,2,0,0,0,1,2017,3,10,Saturday
3/25/2017 11:00,0,0.33,0,0,1,0,0,0,2017,3,11,Saturday
3/25/2017 12:00,1,1,0,5,0,0,0,0,2017,3,12,Saturday
3/25/2017 13:00,0,0.33,0,1.3,0,0,0,0,2017,3,13,Saturday
3/25/2017 14:00,4,1,0,1,0,0,0,0,2017,3,14,Saturday
3/25/2017 15:00,1,0,0,1,1,0,0,0,2017,3,15,Saturday
3/25/2017 16:00,0,0.33,0,2,1,0,0,0,2017,3,16,Saturday
3/25/2017 17:00,1,0.33,0,5,0,0,0,1,2017,3,17,Saturday
3/25/2017 18:00,0,0,1,2,0,0,0,0,2017,3,18,Saturday
3/25/2017 19:00,2,0,0,1,0,0,0,0,2017,3,19,Saturday
3/25/2017 20:00,0,0,0,6,0,0,0,2,2017,3,20,Saturday
3/25/2017 21:00,0,0,0,0,0,0,0,0,2017,3,21,Saturday
3/25/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Saturday
3/25/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Saturday
3/26/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Sunday
3/26/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Sunday
3/26/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Sunday
3/26/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Sunday
3/26/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Sunday
3/26/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Sunday
3/26/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Sunday
3/26/2017 7:00,0,0,0,0,0,0,0,0,2017,3,7,Sunday
3/26/2017 8:00,0,0,0,0,0,0,0,0,2017,3,8,Sunday
3/26/2017 9:00,0,0,1,4,0,0,5,1,2017,3,9,Sunday
3/26/2017 10:00,1,2.02,0.2,3,0,0,5,2,2017,3,10,Sunday
3/26/2017 11:00,1,0,0,1,0,0,0,0,2017,3,11,Sunday
3/26/2017 12:00,0.34,1,1,1,3,0,0,0,2017,3,12,Sunday
3/26/2017 13:00,0,1.68,0.2,2,0,0,0,0,2017,3,13,Sunday
3/26/2017 14:00,0,0,0,1,1,0,0,1,2017,3,14,Sunday
3/26/2017 15:00,0,0.33,0.05,1,0,0,0,0,2017,3,15,Sunday
3/26/2017 16:00,0,0,0,0,0,0,0,0,2017,3,16,Sunday
3/26/2017 17:00,0,0,0,0,0,0,0,0,2017,3,17,Sunday
3/26/2017 18:00,1,0,1,0,0,0,0,1,2017,3,18,Sunday
3/26/2017 19:00,1,0.33,0,2,0,0,0,0,2017,3,19,Sunday
3/26/2017 20:00,1,0,0,3,0,0,0,3,2017,3,20,Sunday
3/26/2017 21:00,0,0,0,0,0,0,0,0,2017,3,21,Sunday
3/26/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Sunday
3/26/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Sunday
3/27/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Monday
3/27/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Monday
3/27/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Monday
3/27/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Monday
3/27/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Monday
3/27/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Monday
3/27/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Monday
3/27/2017 7:00,0,0,0,0,0,0,0,0,2017,3,7,Monday
3/27/2017 8:00,0,1,0,0.4,0,0,0,1,2017,3,8,Monday
3/27/2017 9:00,0,0.33,1,1,1,0,0,0,2017,3,9,Monday
3/27/2017 10:00,0,1,0,1.2,1,0,0,0,2017,3,10,Monday
3/27/2017 11:00,0,0,0,0,0,0,0,1,2017,3,11,Monday
3/27/2017 12:00,0,1,0,1,2,0,0,0,2017,3,12,Monday
3/27/2017 13:00,0,0,0,3,0,0,0,0,2017,3,13,Monday
3/27/2017 14:00,0,0,0,0,1,0,0,0,2017,3,14,Monday
3/27/2017 15:00,0,0,0,2,0,0,1,0,2017,3,15,Monday
3/27/2017 16:00,0,0,1.5,1,0,0,0,0,2017,3,16,Monday
3/27/2017 17:00,0,0,0,1,0,0,0,0,2017,3,17,Monday
3/27/2017 18:00,0,0.133,1,1,0,0,0,0,2017,3,18,Monday
3/27/2017 19:00,2,0,0,0.2,0,0,0,0,2017,3,19,Monday
3/27/2017 20:00,1,0,0,0,0,0,0,1,2017,3,20,Monday
3/27/2017 21:00,1.84,0,0,3,0,0,0,1,2017,3,21,Monday
3/27/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Monday
3/27/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Monday
3/28/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Tuesday
3/28/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Tuesday
3/28/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Tuesday
3/28/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Tuesday
3/28/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Tuesday
3/28/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Tuesday
3/28/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Tuesday
3/28/2017 7:00,0,0,0,0,0,0,0,0,2017,3,7,Tuesday
3/28/2017 8:00,0,0,0,1,0,0,0,0,2017,3,8,Tuesday
3/28/2017 9:00,0,0,0,2,0,0,0,0,2017,3,9,Tuesday
3/28/2017 10:00,0,0,2,6,0,0,0,0,2017,3,10,Tuesday
3/28/2017 11:00,0,0.34,1,0,0,0,0,1,2017,3,11,Tuesday
3/28/2017 12:00,0,0,0,2,0,0,0,0,2017,3,12,Tuesday
3/28/2017 13:00,0.34,0,0,2,8,0,0,0,2017,3,13,Tuesday
3/28/2017 14:00,0.33,0,0,0,2,0,0,0,2017,3,14,Tuesday
3/28/2017 15:00,1,0,0,2,0,0,0,0,2017,3,15,Tuesday
3/28/2017 16:00,0,1,0,0,2,0,0,1,2017,3,16,Tuesday
3/28/2017 17:00,0,0,0,0,1,0,0,1,2017,3,17,Tuesday
3/28/2017 18:00,0,1,1,1,1,0,0,0,2017,3,18,Tuesday
3/28/2017 19:00,1,0.33,1,2,0,0,0,3,2017,3,19,Tuesday
3/28/2017 20:00,0,0,2,3,0,0,0,0,2017,3,20,Tuesday
3/28/2017 21:00,0,0,0,1,0,0,0,0,2017,3,21,Tuesday
3/28/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Tuesday
3/28/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Tuesday
3/29/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Wednesday
3/29/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Wednesday
3/29/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Wednesday
3/29/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Wednesday
3/29/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Wednesday
3/29/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Wednesday
3/29/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Wednesday
3/29/2017 7:00,0,0,0,0,0,0,0,0,2017,3,7,Wednesday
3/29/2017 8:00,0,0.34,1,0,0,0,0,1,2017,3,8,Wednesday
3/29/2017 9:00,0,0,0,2,0,0,1,0.5,2017,3,9,Wednesday
3/29/2017 10:00,1,0.34,1,1,0,0,0,1,2017,3,10,Wednesday
3/29/2017 11:00,0,0,0,0.1,0,0,0,0,2017,3,11,Wednesday
3/29/2017 12:00,0,0,0,0,1,0,0,0,2017,3,12,Wednesday
3/29/2017 13:00,0.34,0,1,0,0,0,0,0,2017,3,13,Wednesday
3/29/2017 14:00,1,0,0,1,0,0,0,0,2017,3,14,Wednesday
3/29/2017 15:00,0,0,0,1,0,0,0,0,2017,3,15,Wednesday
3/29/2017 16:00,0,0.33,0,0.6,0,0,0,0,2017,3,16,Wednesday
3/29/2017 17:00,1,0,0,1,0,0,0,0,2017,3,17,Wednesday
3/29/2017 18:00,0,0,1,0,1,0,2,0,2017,3,18,Wednesday
3/29/2017 19:00,0,0,0,1,0,0,4,1,2017,3,19,Wednesday
3/29/2017 20:00,2,0.33,0,3.2,1,0,0,0,2017,3,20,Wednesday
3/29/2017 21:00,1,0,0,2,0,0,0,1,2017,3,21,Wednesday
3/29/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Wednesday
3/29/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Wednesday
3/30/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Thursday
3/30/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Thursday
3/30/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Thursday
3/30/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Thursday
3/30/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Thursday
3/30/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Thursday
3/30/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Thursday
3/30/2017 7:00,0,0,0,0,0,0,0,0,2017,3,7,Thursday
3/30/2017 8:00,0,0,0,0,0,0,0,0,2017,3,8,Thursday
3/30/2017 9:00,0,0,0,1,0,0,0,0,2017,3,9,Thursday
3/30/2017 10:00,0,0,1,1,0,0,0,0,2017,3,10,Thursday
3/30/2017 11:00,0,0,0,2.3,6,0,0,0,2017,3,11,Thursday
3/30/2017 12:00,0,0,0,1,0,0,0,0,2017,3,12,Thursday
3/30/2017 13:00,1,0.033,0,0,0,0,0,1,2017,3,13,Thursday
3/30/2017 14:00,0,0,1,0,1,0,0,0,2017,3,14,Thursday
3/30/2017 15:00,0,0,1,0,0,0,0,1,2017,3,15,Thursday
3/30/2017 16:00,0,0,0,2,0,0,0,0,2017,3,16,Thursday
3/30/2017 17:00,0,0,0,0,0,0,0,0,2017,3,17,Thursday
3/30/2017 18:00,0,1,2,0,0,0,0,0,2017,3,18,Thursday
3/30/2017 19:00,0,0.33,0,1,2,0,0,0,2017,3,19,Thursday
3/30/2017 20:00,0,0,0,1.2,0,0,0,0,2017,3,20,Thursday
3/30/2017 21:00,0.33,1.33,0,0,0,0,0,0,2017,3,21,Thursday
3/30/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Thursday
3/30/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Thursday
3/31/2017 0:00,0,0,0,0,0,0,0,0,2017,3,0,Friday
3/31/2017 1:00,0,0,0,0,0,0,0,0,2017,3,1,Friday
3/31/2017 2:00,0,0,0,0,0,0,0,0,2017,3,2,Friday
3/31/2017 3:00,0,0,0,0,0,0,0,0,2017,3,3,Friday
3/31/2017 4:00,0,0,0,0,0,0,0,0,2017,3,4,Friday
3/31/2017 5:00,0,0,0,0,0,0,0,0,2017,3,5,Friday
3/31/2017 6:00,0,0,0,0,0,0,0,0,2017,3,6,Friday
3/31/2017 7:00,0,0,0,0,0,0,0,0,2017,3,7,Friday
3/31/2017 8:00,0,0,0,0,0,0,0,0,2017,3,8,Friday
3/31/2017 9:00,0,0,0,0,0,0,0,0,2017,3,9,Friday
3/31/2017 10:00,1,0,0,1,0,0,0,0,2017,3,10,Friday
3/31/2017 11:00,0,0,0.5,3,0,0,0,1,2017,3,11,Friday
3/31/2017 12:00,0,0,0,0.6,0,0,0,1,2017,3,12,Friday
3/31/2017 13:00,1,0,0,1,0,0,0,0,2017,3,13,Friday
3/31/2017 14:00,1,2,1,0,1,0,0,0,2017,3,14,Friday
3/31/2017 15:00,0,0,0,0,0,0,0,1,2017,3,15,Friday
3/31/2017 16:00,0,0,1,1,0,0,2,1,2017,3,16,Friday
3/31/2017 17:00,0,0,0,1,0,0,0,0,2017,3,17,Friday
3/31/2017 18:00,0,0,0,6.6,0,0,0,0,2017,3,18,Friday
3/31/2017 19:00,1,0,0,2,0,0,0,0,2017,3,19,Friday
3/31/2017 20:00,0,0,0,4,0,0,0,2,2017,3,20,Friday
3/31/2017 21:00,0,0,1,2,1,0,0,0,2017,3,21,Friday
3/31/2017 22:00,0,0,0,0,0,0,0,0,2017,3,22,Friday
3/31/2017 23:00,0,0,0,0,0,0,0,0,2017,3,23,Friday
4/1/2017 0:00,0,0,0,0,0,0,0,0,2017,4,0,Saturday
4/1/2017 1:00,0,0,0,0,0,0,0,0,2017,4,1,Saturday
4/1/2017 2:00,0,0,0,0,0,0,0,0,2017,4,2,Saturday
4/1/2017 3:00,0,0,0,0,0,0,0,0,2017,4,3,Saturday
4/1/2017 4:00,0,0,0,0,0,0,0,0,2017,4,4,Saturday
4/1/2017 5:00,0,0,0,0,0,0,0,0,2017,4,5,Saturday
4/1/2017 6:00,0,0,0,0,0,0,0,0,2017,4,6,Saturday
4/1/2017 7:00,0,0,0,0,0,0,0,0,2017,4,7,Saturday
4/1/2017 8:00,0,1,0,3,0,0,0,0,2017,4,8,Saturday
4/1/2017 9:00,0,0,0,1,1,0,0,0,2017,4,9,Saturday
4/1/2017 10:00,0,0,0,0,0,0,0,0,2017,4,10,Saturday
4/1/2017 11:00,0,0,0,1,0,0,0,0,2017,4,11,Saturday
4/1/2017 12:00,1.33,0,0,5,0,0,1,0,2017,4,12,Saturday
4/1/2017 13:00,0,0,0,1,0,0,0,0,2017,4,13,Saturday
4/1/2017 14:00,0,0,0,5,0,0,0,1,2017,4,14,Saturday
4/1/2017 15:00,0,0,0,1,0,0,0,0,2017,4,15,Saturday
4/1/2017 16:00,0,0,0,1,0,0,0,0,2017,4,16,Saturday
4/1/2017 17:00,1,0,0,1,0,0,0,0,2017,4,17,Saturday
4/1/2017 18:00,0,0,1,8,0,0,0,2,2017,4,18,Saturday
4/1/2017 19:00,0,0,0,3,0,0,0,0,2017,4,19,Saturday
4/1/2017 20:00,0,1,1,4,1,0,0,0,2017,4,20,Saturday
4/1/2017 21:00,0,0,0,0,0,0,0,0,2017,4,21,Saturday
4/1/2017 22:00,0,0,0,0,0,0,0,0,2017,4,22,Saturday
4/1/2017 23:00,0,0,0,0,0,0,0,0,2017,4,23,Saturday
4/2/2017 0:00,0,0,0,0,0,0,0,0,2017,4,0,Sunday
4/2/2017 1:00,0,0,0,0,0,0,0,0,2017,4,1,Sunday
4/2/2017 2:00,0,0,0,0,0,0,0,0,2017,4,2,Sunday
4/2/2017 3:00,0,0,0,0,0,0,0,0,2017,4,3,Sunday
4/2/2017 4:00,0,0,0,0,0,0,0,0,2017,4,4,Sunday
4/2/2017 5:00,0,0,0,0,0,0,0,0,2017,4,5,Sunday
4/2/2017 6:00,0,0,0,0,0,0,0,0,2017,4,6,Sunday
4/2/2017 7:00,0,0,0,0,0,0,0,0,2017,4,7,Sunday
4/2/2017 8:00,0,0,0,0,0,0,0,0,2017,4,8,Sunday
4/2/2017 9:00,1,0,1,2,0,0,0,1,2017,4,9,Sunday
4/2/2017 10:00,1,0,0,1,0,0,1,0,2017,4,10,Sunday
4/2/2017 11:00,1.34,1.233,1,2,1,0,5,3,2017,4,11,Sunday
4/2/2017 12:00,0,1,0,2,1,0,3,0,2017,4,12,Sunday
4/2/2017 13:00,0,0,0,1,0,0,0,0,2017,4,13,Sunday
4/2/2017 14:00,0,0,0,0,0,0,0,1,2017,4,14,Sunday
4/2/2017 15:00,1,0,0,1,1,0,0,2,2017,4,15,Sunday
4/2/2017 16:00,0.33,0,1.4,1,1,0,0,1,2017,4,16,Sunday
4/2/2017 17:00,0,0.33,0,1,0,0,0,0,2017,4,17,Sunday
4/2/2017 18:00,1,0.66,0,9,0,0,0,1.4,2017,4,18,Sunday
4/2/2017 19:00,1,0,0.2,1,0,0,0,3,2017,4,19,Sunday
4/2/2017 20:00,0,1,0.4,2,0,0,0,0,2017,4,20,Sunday
4/2/2017 21:00,0,0,0,0,0,0,0,0,2017,4,21,Sunday
4/2/2017 22:00,0,0,0,0,0,0,0,0,2017,4,22,Sunday
4/2/2017 23:00,0,0,0,0,0,0,0,0,2017,4,23,Sunday
4/3/2017 0:00,0,0,0,0,0,0,0,0,2017,4,0,Monday
4/3/2017 1:00,0,0,0,0,0,0,0,0,2017,4,1,Monday
4/3/2017 2:00,0,0,0,0,0,0,0,0,2017,4,2,Monday
4/3/2017 3:00,0,0,0,0,0,0,0,0,2017,4,3,Monday
4/3/2017 4:00,0,0,0,0,0,0,0,0,2017,4,4,Monday
4/3/2017 5:00,0,0,0,0,0,0,0,0,2017,4,5,Monday
4/3/2017 6:00,0,0,0,0,0,0,0,0,2017,4,6,Monday
4/3/2017 7:00,0,0,0,0,0,0,0,0,2017,4,7,Monday
4/3/2017 8:00,0,0,0,2,0,0,0,0,2017,4,8,Monday
4/3/2017 9:00,0,0,0,0,0,0,0,0,2017,4,9,Monday
4/3/2017 10:00,1,0,3,0,1,0,0,1,2017,4,10,Monday
4/3/2017 11:00,0,0,0,0,0,0,2,0,2017,4,11,Monday
4/3/2017 12:00,0,0,0,0.4,3,0,0,0,2017,4,12,Monday
4/3/2017 13:00,2,0,0,1,3,0,0,0,2017,4,13,Monday
4/3/2017 14:00,0,0,0,1,0,0,0,0,2017,4,14,Monday
4/3/2017 15:00,0,0,0.2,1,0,0,0,0,2017,4,15,Monday
4/3/2017 16:00,0,0,0,0,0,0,10,0,2017,4,16,Monday
4/3/2017 17:00,0,0,0,4.2,0,0,0,1,2017,4,17,Monday
4/3/2017 18:00,0,1,0,13,1,0,5,0,2017,4,18,Monday
4/3/2017 19:00,1,0,0,0,0,0,0,0,2017,4,19,Monday
4/3/2017 20:00,0,0,2,0,0,0,3,1,2017,4,20,Monday
4/3/2017 21:00,2.33,0,0.4,3,0,0,0,0,2017,4,21,Monday
4/3/2017 22:00,0,0,0,0,0,0,0,0,2017,4,22,Monday
4/3/2017 23:00,0,0,0,0,0,0,0,0,2017,4,23,Monday
4/4/2017 0:00,0,0,0,0,0,0,0,0,2017,4,0,Tuesday
4/4/2017 1:00,0,0,0,0,0,0,0,0,2017,4,1,Tuesday
4/4/2017 2:00,0,0,0,0,0,0,0,0,2017,4,2,Tuesday
4/4/2017 3:00,0,0,0,0,0,0,0,0,2017,4,3,Tuesday
4/4/2017 4:00,0,0,0,0,0,0,0,0,2017,4,4,Tuesday
4/4/2017 5:00,0,0,0,0,0,0,0,0,2017,4,5,Tuesday
4/4/2017 6:00,0,0,0,0,0,0,0,0,2017,4,6,Tuesday
4/4/2017 7:00,0,0,0,0,0,0,0,0,2017,4,7,Tuesday
4/4/2017 8:00,0,0.033,0,0,0,0,0,0,2017,4,8,Tuesday
4/4/2017 9:00,0,0,0,1,0,0,5,1,2017,4,9,Tuesday
4/4/2017 10:00,0,0,0,0,1,0,0,0,2017,4,10,Tuesday
4/4/2017 11:00,0,0,0,0,0,0,0,0,2017,4,11,Tuesday
4/4/2017 12:00,0.33,0,0,1,0,0,0,0,2017,4,12,Tuesday
4/4/2017 13:00,0,0,2,2,0,0,0,0,2017,4,13,Tuesday
4/4/2017 14:00,0,0,0,2,0,0,0,1,2017,4,14,Tuesday
4/4/2017 15:00,0,0,0,0,0,0,0,0,2017,4,15,Tuesday
4/4/2017 16:00,0,0,0,0,1,0,0,0,2017,4,16,Tuesday
4/4/2017 17:00,0,0,0,1,0,0,0,0,2017,4,17,Tuesday
4/4/2017 18:00,0,0,0.2,0,0,0,0,0,2017,4,18,Tuesday
4/4/2017 19:00,0,0,0,0,0,0,0,1,2017,4,19,Tuesday
4/4/2017 20:00,0,1,0,0,0,0,0,2.5,2017,4,20,Tuesday
4/4/2017 21:00,0,0,0,1,0,0,0,0,2017,4,21,Tuesday
4/4/2017 22:00,0,0,0,0,0,0,0,0,2017,4,22,Tuesday
4/4/2017 23:00,0,0,0,0,0,0,0,0,2017,4,23,Tuesday
4/5/2017 0:00,0,0,0,0,0,0,0,0,2017,4,0,Wednesday
4/5/2017 1:00,0,0,0,0,0,0,0,0,2017,4,1,Wednesday
4/5/2017 2:00,0,0,0,0,0,0,0,0,2017,4,2,Wednesday
4/5/2017 3:00,0,0,0,0,0,0,0,0,2017,4,3,Wednesday
4/5/2017 4:00,0,0,0,0,0,0,0,0,2017,4,4,Wednesday
4/5/2017 5:00,0,0,0,0,0,0,0,0,2017,4,5,Wednesday
